id	organism	seedid	oxygenstat	metabolism	gram	mtype	genes	reactions	metabolites	draftcreator	draftcreated	ncbiid	platform	kbaseid	kingdom	phylum	class	order	family	genus	species	file	strain
Arcanobacterium_haemolyticum_DSM_20595	Arcanobacterium haemolyticum DSM 20595	Arcanobacterium haemolyticum DSM 20595 (644284.3)	Facultative anaerobe	Saccharolytic, fermentative	Positive	Opportunistic pathogen	510	1056	847	chenry	04/15/16	644284	Kbase	kb|g.2746	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Arcanobacterium	Arcanobacterium haemolyticum	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Arcanobacterium_haemolyticum_DSM_20595.xml	Arcanobacterium haemolyticum DSM 20595
Arcobacter_butzleri_RM4018	Arcobacter butzleri RM4018	Arcobacter butzleri RM4018 (367737.4)	Microaerophile	Non-fermentative, asaccharolytic	Negative		634	1081	902	Laura Kutt	04/18/16	367737	Kbase	kb|g.1095	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	Arcobacter butzleri	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Arcobacter_butzleri_RM4018.xml	Arcobacter butzleri RM4018
Arthrobacter_castelli_DSM_16402	Arthrobacter castelli DSM 16402		Aerobe	Asaccharolytic, nonfermentative	Positive	Uncharacterized	1019	1428	1109	chenry	04/15/16	1121019	Kbase	kb|g.207043	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	Arthrobacter castelli	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Arthrobacter_castelli_DSM_16402.xml	Arthrobacter castelli DSM 16402
Atopobium_minutum_10063974	Atopobium minutum 10063974	Atopobium minutum 10063974 (997872.3)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Opportunistic pathogen	468	1007	807	chenry	04/15/16	997872	Kbase	kb|g.32451	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium minutum	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Atopobium_minutum_10063974.xml	Atopobium minutum 10063974
Atopobium_parvulum_DSM_20469	Atopobium parvulum DSM 20469	Atopobium parvulum DSM 20469 (521095.5)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Opportunistic pathogen	440	994	782	chenry	04/15/16	521095	Kbase	kb|g.1956	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Lancefieldella	Lancefieldella parvula	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Atopobium_parvulum_DSM_20469.xml	Atopobium parvulum DSM 20469
Atopobium_rimae_ATCC_49626	Atopobium rimae ATCC 49626	Atopobium rimae ATCC 49626 (553184.4)	Obligate anaerobe	Saccharolytic, fermentative	Positive	Opportunistic pathogen	480	1054	853	chenry	04/15/16	553184	Kbase	kb|g.2245	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Lancefieldella	Lancefieldella rimae	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Atopobium_rimae_ATCC_49626.xml	Atopobium rimae ATCC 49626
Bacillus_altitudinis_41KF2b	Bacillus altitudinis 41KF2b		Facultative anaerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		969	1603	1153	Laura Kutt	04/17/16	1178544	Kbase	kb|g.239788	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus altitudinis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_altitudinis_41KF2b.xml	Bacillus altitudinis 41KF2b
Bacillus_amyloliquefaciens_DSM7	Bacillus amyloliquefaciens DSM7	Bacillus amyloliquefaciens DSM7 (692420.6)	Aerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1101	1655	1176			692420	Kbase	kb|g.2986	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus amyloliquefaciens	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_amyloliquefaciens_DSM7.xml	Bacillus amyloliquefaciens DSM7
Bacillus_amyloliquefaciens_subsp_amyloliquefaciens_DC_12	Bacillus amyloliquefaciens subsp. amyloliquefaciens DC-12		Aerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1022	1666	1191			1198291	Kbase	kb|g.207940	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus amyloliquefaciens	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_amyloliquefaciens_subsp_amyloliquefaciens_DC_12.xml	Bacillus amyloliquefaciens subsp. amyloliquefaciens DC-12
Bacillus_atrophaeus_ATCC_49822_1	Bacillus atrophaeus ATCC 49822-1	Bacillus atrophaeus ATCC 49822-1 (743710.3)	Aerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1143	1665	1177	Laura Kutt	04/17/16	743710	Kbase	kb|g.3133	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus atrophaeus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_atrophaeus_ATCC_49822_1.xml	Bacillus atrophaeus ATCC 49822-1
Bacillus_cereus_AH187_F4810_72	Bacillus cereus AH187 (F4810/72)	Bacillus cereus AH187 (405534.9)	Facultative anaerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive	Commensal	1127	1573	1114	Eugen Bauer	08/03/14	405534	Kbase		Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_cereus_AH187_F4810_72.xml	Bacillus cereus AH187 (F4810/72)
Bacillus_cereus_G9842	Bacillus cereus G9842	Bacillus cereus G9842 (405531.7)	Facultative anaerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive	Commensal	1130	1586	1115	Eugen Bauer	08/03/14	405531	Kbase		Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cereus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_cereus_G9842.xml	Bacillus cereus G9842
Bacillus_clausii_KSM_K16	Bacillus clausii KSM-K16	Bacillus clausii KSM-K16 (66692.3)	Facultative anaerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1134	1567	1136	Laura Kutt	04/17/16	66692	Kbase	kb|g.2880	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	Alkalihalobacillus clausii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_clausii_KSM_K16.xml	Bacillus clausii KSM-K16
Bacillus_endophyticus_2102	Bacillus endophyticus 2102	Bacillus endophyticus 2102 (1196029.3)	Aerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1440	1733	1226	Laura Kutt	04/17/16	1196029	Kbase	kb|g.25385	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus endophyticus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_endophyticus_2102.xml	Bacillus endophyticus 2102
Bacillus_firmus_DS1	Bacillus firmus DS1		Facultative anaerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1107	1566	1140	Laura Kutt	04/17/16	1307436	ModelSEED	kb|g.209412	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Cytobacillus	Cytobacillus firmus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_firmus_DS1.xml	Bacillus firmus DS1
Bacillus_flexus_27Col1_1E	Bacillus flexus 27Col1.1E		Aerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1305	1715	1214	Laura Kutt	04/17/16	1292043	ModelSEED	kb|g.209156	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus flexus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_flexus_27Col1_1E.xml	Bacillus flexus 27Col1.1E
Bacillus_fordii_DSM_16014	Bacillus fordii DSM 16014	Bacillus fordii DSM 16014 (1121090.3)	Aerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1166	1503	1123	Laura Kutt	04/17/16	1121090	Kbase	kb|g.29556	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus fordii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_fordii_DSM_16014.xml	Bacillus fordii DSM 16014
Bacillus_halodurans_C_125	Bacillus halodurans C-125	Bacillus halodurans C-125 (272558.1)	Aerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1052	1522	1118	Laura Kutt	04/17/16	272558	Kbase	kb|g.598	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	Alkalihalobacillus halodurans	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_halodurans_C_125.xml	Bacillus halodurans C-125
Bacillus_infantis_NRRL_B_14911	Bacillus infantis NRRL B-14911		Aerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1083	1615	1170	Laura Kutt	04/17/16	1367477	Kbase	kb|g.210869	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus infantis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_infantis_NRRL_B_14911.xml	Bacillus infantis NRRL B-14911
Bacillus_licheniformis_ATCC_14580	Bacillus licheniformis ATCC 14580	Bacillus licheniformis ATCC 14580 (279010.13)	Facultative anaerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1121	1668	1175			279010	Kbase	kb|g.649	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus licheniformis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_licheniformis_ATCC_14580.xml	Bacillus licheniformis ATCC 14580
Bacillus_megaterium_DSM319	Bacillus megaterium DSM319	Bacillus megaterium DSM319 (592022.4)	Aerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1324	1708	1208			592022	Kbase	kb|g.2568	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus megaterium	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_megaterium_DSM319.xml	Bacillus megaterium DSM319
Bacillus_mojavensis_RO_H_1	Bacillus mojavensis RO-H-1 = KCTC3706	Bacillus mojavensis RO-H-1 (1051501.3)	Aerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1171	1733	1211	Laura Kutt	04/17/16	1051501	Kbase	kb|g.206745	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus mojavensis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_mojavensis_RO_H_1.xml	Bacillus mojavensis RO-H-1 = KCTC3706
Bacillus_mycoides_DSM_2048	Bacillus mycoides  DSM 2048	Bacillus mycoides DSM 2048 (526997.3)	Facultative anaerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1216	1611	1180	Laura Kutt	04/17/16	526997	Kbase	kb|g.2087	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus mycoides	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_mycoides_DSM_2048.xml	Bacillus mycoides  DSM 2048
Bacillus_nealsonii_AAU1	Bacillus nealsonii AAU1		Facultative anaerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1131	1568	1144	Laura Kutt	04/17/16	1202533	Kbase	kb|g.31084	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus nealsonii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_nealsonii_AAU1.xml	Bacillus nealsonii AAU1
Bacillus_pseudofirmus_OF4	Bacillus pseudofirmus  OF4	Bacillus pseudofirmus OF4 (398511.4)	Aerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1018	1498	1112	Laura Kutt	04/17/16	398511	Kbase	kb|g.1270	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Alkalihalobacillus	Alkalihalobacillus pseudofirmus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_pseudofirmus_OF4.xml	Bacillus pseudofirmus  OF4
Bacillus_pumilus_ATCC_7061	Bacillus pumilus ATCC 7061	Bacillus pumilus ATCC 7061 (536229.4)	Aerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1042	1554	1118	Laura Kutt	04/17/16	536229	Kbase	kb|g.2139	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus pumilus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_pumilus_ATCC_7061.xml	Bacillus pumilus ATCC 7061
Bacillus_sonorensis_L12	Bacillus sonorensis L12	Bacillus sonorensis L12 (1274524.3)	Facultative anaerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1230	1673	1176	Laura Kutt	04/17/16	1274524	Kbase	kb|g.31657	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sonorensis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_sonorensis_L12.xml	Bacillus sonorensis L12
Bacillus_subtilis_str_168	Bacillus subtilis str. 168	Bacillus subtilis subsp. subtilis str. 168 (224308.113)	Facultative anaerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1132	1713	1202			224308	Kbase	kb|g.423	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_subtilis_str_168.xml	Bacillus subtilis str. 168
Bacillus_thermoamylovorans	Bacillus thermoamylovorans		Facultative anaerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		907	1561	1118	Laura Kutt	04/17/16	35841	Kbase	kb|g.239847	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thermoamylovorans	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_thermoamylovorans.xml	Bacillus thermoamylovorans
Bacillus_thuringiensis_serovar_thuringiensis_str_T01001	Bacillus thuringiensis serovar thuringiensis str. T01001	Bacillus thuringiensis serovar thuringiensis str. T01001 (527025.3)	Facultative anaerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1251	1616	1175			527025	Kbase	kb|g.2101	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thuringiensis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_thuringiensis_serovar_thuringiensis_str_T01001.xml	Bacillus thuringiensis serovar thuringiensis str. T01001
Bacillus_timonensis_10403023	Bacillus timonensis 10403023		Facultative anaerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1068	1507	1133	Laura Kutt	04/17/16	1033734	Kbase	kb|g.23344	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus timonensis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_timonensis_10403023.xml	Bacillus timonensis 10403023
Bacillus_vallismortis_DV1_F_3	Bacillus vallismortis DV1-F-3	Bacillus vallismortis DV1-F-3 (1051502.3)	Aerobe	Respiration or fermentation of carbohydrates and central metabolism intermediates	Positive		1049	1632	1161	Laura Kutt	04/17/16	1051502	Kbase	kb|g.23549	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus vallismortis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacillus_vallismortis_DV1_F_3.xml	Bacillus vallismortis DV1-F-3
Bacteroides_caccae_ATCC_43185	Bacteroides caccae ATCC 43185	Bacteroides caccae ATCC 43185 (411901.7)	Nanaerobe	Saccharolytic, fermentative	Negative	Commensal	730	1225	952	Ines Thiele	04/20/12	411901	ModelSEED		Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides caccae	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacteroides_caccae_ATCC_43185.xml	Bacteroides caccae ATCC 43185
Bacteroides_cellulosilyticus_DSM_14838	Bacteroides cellulosilyticus DSM 14838	Bacteroides cellulosilyticus DSM 14838 (537012.5)	Nanaerobe	Saccharolytic, fermentative	Negative	Commensal	853	1301	1012	Ines Thiele	04/20/12	537012	ModelSEED		Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacteroides_cellulosilyticus_DSM_14838.xml	Bacteroides cellulosilyticus DSM 14838
Bacteroides_clarus_YIT_12056	Bacteroides clarus YIT 12056	Bacteroides clarus YIT 12056 (762984.3)	Obligate anaerobe	Saccharolytic, fermentative	Negative	Commensal	806	2412	1405	chenry	04/15/16	762984	Kbase	kb|g.3280	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides clarus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacteroides_clarus_YIT_12056.xml	Bacteroides clarus YIT 12056
Bacteroides_coprocola_M16_DSM_17136	Bacteroides coprocola M16, DSM 17136	Bacteroides coprocola DSM 17136 (470145.6)	Nanaerobe	Saccharolytic, fermentative	Negative	Commensal	652	2250	1296	Ines Thiele	04/20/12	310298	Kbase		Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified Bacteroidales family	Phocaeicola	Phocaeicola coprocola	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacteroides_coprocola_M16_DSM_17136.xml	Bacteroides coprocola M16, DSM 17136
Bacteroides_coprophilus_DSM_18228	Bacteroides coprophilus DSM 18228	Bacteroides coprophilus DSM 18228 (547042.5)	Nanaerobe	Saccharolytic, fermentative	Negative	Commensal	672	2249	1282	Ines Thiele	04/20/12	547042	ModelSEED		Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified Bacteroidales family	Phocaeicola	Phocaeicola coprophilus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacteroides_coprophilus_DSM_18228.xml	Bacteroides coprophilus DSM 18228
Bacteroides_dorei_DSM_17855	Bacteroides dorei DSM 17855	Bacteroides dorei DSM 17855 (483217.6)	Nanaerobe	Saccharolytic, fermentative	Negative	Commensal	792	1163	951	Ines Thiele	04/20/12	483217	ModelSEED		Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified Bacteroidales family	Phocaeicola	Phocaeicola dorei	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacteroides_dorei_DSM_17855.xml	Bacteroides dorei DSM 17855
Bacteroides_eggerthii_1_2_48FAA	Bacteroides eggerthii 1_2_48FAA	Bacteroides eggerthii 1_2_48FAA (665953.3)	Nanaerobe	Saccharolytic, fermentative	Negative	Commensal	738	1189	950	Ines Thiele	04/20/12	665953	Kbase		Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacteroides_eggerthii_1_2_48FAA.xml	Bacteroides eggerthii 1_2_48FAA
Bacteroides_eggerthii_DSM_20697	Bacteroides eggerthii DSM 20697	Bacteroides eggerthii DSM 20697 (483216.6)	Nanaerobe	Saccharolytic, fermentative	Negative	Commensal	697	1168	941	Ines Thiele	06/29/12	483216	Kbase		Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides eggerthii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacteroides_eggerthii_DSM_20697.xml	Bacteroides eggerthii DSM 20697
Bacteroides_faecis_MAJ27	Bacteroides faecis MAJ27	Bacteroides faecis MAJ27 (1077285.3)	Obligate anaerobe	Saccharolytic, fermentative	Negative	Commensal	935	1223	980	chenry	04/15/16	1077285	Kbase	kb|g.23927	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides faecis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacteroides_faecis_MAJ27.xml	Bacteroides faecis MAJ27
Bacteroides_finegoldii_DSM_17565	Bacteroides finegoldii DSM 17565	Bacteroides finegoldii DSM 17565 (483215.6)	Nanaerobe	Saccharolytic, fermentative	Negative	Commensal	733	2272	1302	Ines Thiele	04/20/12	483215	Kbase		Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides finegoldii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacteroides_finegoldii_DSM_17565.xml	Bacteroides finegoldii DSM 17565
Bacteroides_fluxus_YIT_12057	Bacteroides fluxus YIT 12057	Bacteroides fluxus YIT 12057 (763034.3)	Obligate anaerobe	Saccharolytic, fermentative	Negative	Commensal	875	2421	1415	chenry	04/15/16	763034	ModelSEED	kb|g.3281	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fluxus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacteroides_fluxus_YIT_12057.xml	Bacteroides fluxus YIT 12057
Bacteroides_fragilis_3_1_12	Bacteroides fragilis 3_1_12	Bacteroides fragilis 3_1_12 (457424.5)	Nanaerobe	Saccharolytic, fermentative	Negative	Commensal	783	1221	972	Ines Thiele	04/20/12	457424	ModelSEED		Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacteroides_fragilis_3_1_12.xml	Bacteroides fragilis 3_1_12
Bacteroides_fragilis_638R	Bacteroides fragilis 638R	Bacteroides fragilis 638R (862962.3)	Nanaerobe	Saccharolytic, fermentative	Negative	Commensal	897	2395	1371	Eugen Bauer	08/03/14	862962	ModelSEED		Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacteroides_fragilis_638R.xml	Bacteroides fragilis 638R
Bacteroides_fragilis_NCTC_9343	Bacteroides fragilis NCTC 9343	Bacteroides fragilis NCTC 9343 (272559.17)	Nanaerobe	Saccharolytic, fermentative	Negative	Commensal	889	2444	1396	Eugen Bauer	09/03/14	272559	ModelSEED		Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides fragilis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bacteroides_fragilis_NCTC_9343.xml	Bacteroides fragilis NCTC 9343
